IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2008,false,,,,,,,,,,,,,1761,,,,,,1761,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2008,false,,,,,,,,,,,,,18543,,,,,,18 543,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2008,false,,,,,,,,,,,,,18639,,,,,,18 639,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2008,false,,,,,,,,,,,,,1818,,,,,,1818,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2008,false,,,,,,,,,,,,,19,,,,,,19,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,FRA,France,Year,2008,false,,,,,,,,,,,,,19651,,,,,,19 651,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2008,false,,,,,,,,,,,,,19739,,,,,,19 739,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2008,false,,,,,,,,,,,,,1909,,,,,,1909,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2008,true,,,,,,,,,,,,,2,,,,,,2,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2008,false,,,,,,,,,,,,,20000,,,,,,20 000,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,2008,false,,,,,,,,,,,,,2029,,,,,,2029,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2008,false,,,,,,,,,,,,,2032,,,,,,2032,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,FIN,Finland,Year,2008,false,,,,,,,,,,,,,2068,,,,,,2068,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2008,false,,,,,,,,,,,,,2165,,,,,,2165,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,POL,Poland,Year,2008,false,,,,,,,,,,,,,22245,,,,,,22 245,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2008,false,,,,,,,,,,,,,22973,,,,,,22 973,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2008,false,,,,,,,,,,,,,2258,,,,,,2258,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2008,false,,,,,,,,,,,,,238,,,,,,238,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2008,false,,,,,,,,,,,,,2396,,,,,,2396,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2008,false,,,,,,,,,,,,,24545,,,,,,24 545,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2008,false,,,,,,,,,,,,,24777,,,,,,24 777,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2008,false,,,,,,,,,,,,,2400,,,,,,2400,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2008,false,,,,,,,,,,,,,2443,,,,,,2443,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2008,false,,,,,,,,,,,,,25534,,,,,,25 534,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2008,false,,,,,,,,,,,,,250,,,,,,250,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2008,false,,,,,,,,,,,,,2503,,,,,,2503,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2008,false,,,,,,,,,,,,,2583,,,,,,2583,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2008,false,,,,,,,,,,,,,2671,,,,,,2671,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2008,false,,,,,,,,,,,,,2750,,,,,,2750,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2008,false,,,,,,,,,,,,,29892,,,,,,29 892,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2008,false,,,,,,,,,,,,,302,,,,,,302,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2008,false,,,,,,,,,,,,,322,,,,,,322,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2008,false,,,,,,,,,,,,,3245,,,,,,3245,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2008,false,,,,,,,,,,,,,3336,,,,,,3336,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2008,false,,,,,,,,,,,,,342,,,,,,342,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2008,false,,,,,,,,,,,,,355,,,,,,355,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2008,false,,,,,,,,,,,,,3629,,,,,,3629,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2008,false,,,,,,,,,,,,,3862,,,,,,3862,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2008,false,,,,,,,,,,,,,402,,,,,,402,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,2008,false,,,,,,,,,,,,,4305,,,,,,4305,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,NER,Niger,Year,2008,false,,,,,,,,,,,,,446,,,,,,446,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2008,false,,,,,,,,,,,,,4537,,,,,,4537,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2008,false,,,,,,,,,,,,,47673,,,,,,47 673,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2008,false,,,,,,,,,,,,,473,,,,,,473,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2008,false,,,,,,,,,,,,,48,,,,,,48,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,2008,false,,,,,,,,,,,,,4880,,,,,,4880,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2008,true,,,,,,,,,,,,,5,,,,,,5,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2008,false,,,,,,,,,,,,,50,,,,,,50,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2008,false,,,,,,,,,,,,,500,,,,,,500,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2008,false,,,,,,,,,,,,,5344,,,,,,5344,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2008,false,,,,,,,,,,,,,535,,,,,,535,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2008,false,,,,,,,,,,,,,576,,,,,,576,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2008,false,,,,,,,,,,,,,6034,,,,,,6034,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2008,false,,,,,,,,,,,,,63902,,,,,,63 902,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,SWE,Sweden,Year,2008,false,,,,,,,,,,,,,6707,,,,,,6707,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2008,false,,,,,,,,,,,,,693,,,,,,693,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2008,false,,,,,,,,,,,,,697,,,,,,697,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2008,false,,,,,,,,,,,,,7217,,,,,,7217,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2008,false,,,,,,,,,,,,,7368,,,,,,7368,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2008,false,,,,,,,,,,,,,785,,,,,,785,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2008,false,,,,,,,,,,,,,797,,,,,,797,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2008,false,,,,,,,,,,,,,85,,,,,,85,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2008,false,,,,,,,,,,,,,8784,,,,,,8784,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2008,false,,,,,,,,,,,,,92531,,,,,,92 531,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2008,false,,,,,,,,,,,,,929,,,,,,929,,,EN,2022-01-10T08:00:00.000Z
HWF_0009,Midwifery personnel (number),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2008,false,,,,,,,,,,,,,9485,,,,,,9485,,,EN,2022-01-10T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2007,false,,,,,,,,,,,,,1.63,,,,,,1.63,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2007,false,,,,,,,,,,,,,10.04,,,,,,10.04,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2007,false,,,,,,,,,,,,,10.2,,,,,,10.2,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2007,false,,,,,,,,,,,,,101,,,,,,101,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2007,false,,,,,,,,,,,,,101.6,,,,,,101.6,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2007,false,,,,,,,,,,,,,108.7,,,,,,108.7,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2007,false,,,,,,,,,,,,,11.52,,,,,,11.52,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2007,false,,,,,,,,,,,,,11.82,,,,,,11.82,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2007,false,,,,,,,,,,,,,112.9,,,,,,112.9,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2007,false,,,,,,,,,,,,,112.9,,,,,,112.9,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2007,false,,,,,,,,,,,,,114.5,,,,,,114.5,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2007,false,,,,,,,,,,,,,13.68,,,,,,13.68,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2007,false,,,,,,,,,,,,,136.2,,,,,,136.2,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,FIN,Finland,Year,2007,false,,,,,,,,,,,,,137.5,,,,,,137.5,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2007,false,,,,,,,,,,,,,138.7,,,,,,138.7,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2007,false,,,,,,,,,,,,,14.54,,,,,,14.54,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2007,false,,,,,,,,,,,,,14.99,,,,,,14.99,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2007,false,,,,,,,,,,,,,15.28,,,,,,15.28,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2007,false,,,,,,,,,,,,,15.67,,,,,,15.67,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2007,false,,,,,,,,,,,,,15.79,,,,,,15.79,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2007,false,,,,,,,,,,,,,150.9,,,,,,150.9,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,NOR,Norway,Year,2007,false,,,,,,,,,,,,,159.5,,,,,,159.5,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2007,false,,,,,,,,,,,,,18.9,,,,,,18.9,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2007,false,,,,,,,,,,,,,19.29,,,,,,19.29,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MLI,Mali,Year,2007,false,,,,,,,,,,,,,2.11,,,,,,2.11,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2007,false,,,,,,,,,,,,,2.25,,,,,,2.25,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2007,false,,,,,,,,,,,,,2.94,,,,,,2.94,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2007,false,,,,,,,,,,,,,20.38,,,,,,20.38,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2007,false,,,,,,,,,,,,,20.5,,,,,,20.5,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2007,false,,,,,,,,,,,,,22.83,,,,,,22.83,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2007,false,,,,,,,,,,,,,26.74,,,,,,26.74,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2007,false,,,,,,,,,,,,,28.66,,,,,,28.66,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2007,false,,,,,,,,,,,,,29.8,,,,,,29.8,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2007,false,,,,,,,,,,,,,3.63,,,,,,3.63,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2007,false,,,,,,,,,,,,,30.18,,,,,,30.18,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2007,false,,,,,,,,,,,,,30.74,,,,,,30.74,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2007,false,,,,,,,,,,,,,31.64,,,,,,31.64,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2007,false,,,,,,,,,,,,,32.98,,,,,,32.98,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2007,false,,,,,,,,,,,,,33.57,,,,,,33.57,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2007,false,,,,,,,,,,,,,33.75,,,,,,33.75,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,AND,Andorra,Year,2007,false,,,,,,,,,,,,,33.86,,,,,,33.86,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2007,false,,,,,,,,,,,,,34.38,,,,,,34.38,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2007,false,,,,,,,,,,,,,35.22,,,,,,35.22,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2007,false,,,,,,,,,,,,,35.74,,,,,,35.74,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PER,Peru,Year,2007,false,,,,,,,,,,,,,35.87,,,,,,35.87,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2007,false,,,,,,,,,,,,,39.07,,,,,,39.07,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2007,false,,,,,,,,,,,,,39.12,,,,,,39.12,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2007,false,,,,,,,,,,,,,4.18,,,,,,4.18,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2007,false,,,,,,,,,,,,,4.39,,,,,,4.39,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2007,false,,,,,,,,,,,,,4.96,,,,,,4.96,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2007,false,,,,,,,,,,,,,41.36,,,,,,41.36,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ALB,Albania,Year,2007,false,,,,,,,,,,,,,42.01,,,,,,42.01,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2007,false,,,,,,,,,,,,,43.26,,,,,,43.26,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2007,false,,,,,,,,,,,,,45.62,,,,,,45.62,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2007,false,,,,,,,,,,,,,45.91,,,,,,45.91,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2007,false,,,,,,,,,,,,,46.03,,,,,,46.03,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2007,false,,,,,,,,,,,,,46.54,,,,,,46.54,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2007,false,,,,,,,,,,,,,47.05,,,,,,47.05,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2007,false,,,,,,,,,,,,,47.4,,,,,,47.4,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2007,false,,,,,,,,,,,,,48.78,,,,,,48.78,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2007,false,,,,,,,,,,,,,50.22,,,,,,50.22,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2007,false,,,,,,,,,,,,,51.07,,,,,,51.07,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2007,false,,,,,,,,,,,,,51.15,,,,,,51.15,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2007,false,,,,,,,,,,,,,51.42,,,,,,51.42,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2007,false,,,,,,,,,,,,,54.68,,,,,,54.68,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2007,false,,,,,,,,,,,,,54.73,,,,,,54.73,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2007,false,,,,,,,,,,,,,55.09,,,,,,55.09,,,EN,2022-02-08T08:00:00.000Z
