IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2008,FALSE,,,,,,,,,,,,,21939,,,,,,21 939,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,FRA,France,Year,2008,FALSE,,,,,,,,,,,,,212479,,,,,,212 479,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,MEX,Mexico,Year,2008,FALSE,,,,,,,,,,,,,216021,,,,,,216 021,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2008,FALSE,,,,,,,,,,,,,2218,,,,,,2218,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ITA,Italy,Year,2008,FALSE,,,,,,,,,,,,,222760,,,,,,222 760,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2008,FALSE,,,,,,,,,,,,,23709,,,,,,23 709,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2008,FALSE,,,,,,,,,,,,,24931,,,,,,24 931,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2008,FALSE,,,,,,,,,,,,,25,,,,,,25,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2008,FALSE,,,,,,,,,,,,,25102,,,,,,25 102,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2008,FALSE,,,,,,,,,,,,,257,,,,,,257,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2008,FALSE,,,,,,,,,,,,,26,,,,,,26,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2008,FALSE,,,,,,,,,,,,,27454,,,,,,27 454,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2008,FALSE,,,,,,,,,,,,,274992,,,,,,274 992,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2008,FALSE,,,,,,,,,,,,,2746,,,,,,2746,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,NER,Niger,Year,2008,FALSE,,,,,,,,,,,,,288,,,,,,288,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2008,FALSE,,,,,,,,,,,,,29194,,,,,,29 194,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2008,FALSE,,,,,,,,,,,,,290723,,,,,,290 723,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2008,TRUE,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2008,FALSE,,,,,,,,,,,,,30702,,,,,,30 702,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,2008,FALSE,,,,,,,,,,,,,31024,,,,,,31 024,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2008,FALSE,,,,,,,,,,,,,31281,,,,,,31 281,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2008,FALSE,,,,,,,,,,,,,32503,,,,,,32 503,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,SWE,Sweden,Year,2008,FALSE,,,,,,,,,,,,,33950,,,,,,33 950,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2008,FALSE,,,,,,,,,,,,,333,,,,,,333,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2008,FALSE,,,,,,,,,,,,,337,,,,,,337,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2008,FALSE,,,,,,,,,,,,,3393,,,,,,3393,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2008,FALSE,,,,,,,,,,,,,349,,,,,,349,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,2008,FALSE,,,,,,,,,,,,,36921,,,,,,36 921,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2008,FALSE,,,,,,,,,,,,,3676,,,,,,3676,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2008,FALSE,,,,,,,,,,,,,3719,,,,,,3719,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2008,FALSE,,,,,,,,,,,,,38512,,,,,,38 512,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,2008,FALSE,,,,,,,,,,,,,39632,,,,,,39 632,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2008,FALSE,,,,,,,,,,,,,4469,,,,,,4469,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2008,FALSE,,,,,,,,,,,,,45,,,,,,45,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2008,FALSE,,,,,,,,,,,,,4610,,,,,,4610,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2008,FALSE,,,,,,,,,,,,,47202,,,,,,47 202,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2008,FALSE,,,,,,,,,,,,,473,,,,,,473,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2008,FALSE,,,,,,,,,,,,,4834,,,,,,4834,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2008,FALSE,,,,,,,,,,,,,4854,,,,,,4854,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2008,FALSE,,,,,,,,,,,,,4855,,,,,,4855,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2008,FALSE,,,,,,,,,,,,,49357,,,,,,49 357,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2008,FALSE,,,,,,,,,,,,,4995,,,,,,4995,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2008,FALSE,,,,,,,,,,,,,50267,,,,,,50 267,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2008,FALSE,,,,,,,,,,,,,51,,,,,,51,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2008,FALSE,,,,,,,,,,,,,5194,,,,,,5194,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2008,FALSE,,,,,,,,,,,,,53397,,,,,,53 397,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2008,FALSE,,,,,,,,,,,,,5364,,,,,,5364,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2008,FALSE,,,,,,,,,,,,,542,,,,,,542,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2008,FALSE,,,,,,,,,,,,,56526,,,,,,56 526,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2008,FALSE,,,,,,,,,,,,,564,,,,,,564,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2008,FALSE,,,,,,,,,,,,,57,,,,,,57,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2008,FALSE,,,,,,,,,,,,,57333,,,,,,57 333,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2008,FALSE,,,,,,,,,,,,,58945,,,,,,58 945,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2008,FALSE,,,,,,,,,,,,,6275,,,,,,6275,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2008,FALSE,,,,,,,,,,,,,63244,,,,,,63 244,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2008,FALSE,,,,,,,,,,,,,64,,,,,,64,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2008,FALSE,,,,,,,,,,,,,64117,,,,,,64 117,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,FALSE,,,,,,,,,,,,,6623,,,,,,6623,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,COL,Colombia,Year,2008,FALSE,,,,,,,,,,,,,68372,,,,,,68 372,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2008,FALSE,,,,,,,,,,,,,6909,,,,,,6909,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2008,FALSE,,,,,,,,,,,,,70,,,,,,70,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2008,FALSE,,,,,,,,,,,,,703800,,,,,,703 800,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2008,FALSE,,,,,,,,,,,,,7040,,,,,,7040,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2008,FALSE,,,,,,,,,,,,,71962,,,,,,71 962,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2008,FALSE,,,,,,,,,,,,,716,,,,,,716,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2008,FALSE,,,,,,,,,,,,,738,,,,,,738,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2008,FALSE,,,,,,,,,,,,,74552,,,,,,74 552,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2008,FALSE,,,,,,,,,,,,,741,,,,,,741,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2008,FALSE,,,,,,,,,,,,,7584,,,,,,7584,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2008,FALSE,,,,,,,,,,,,,78,,,,,,78,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2008,FALSE,,,,,,,,,,,,,7841,,,,,,7841,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2008,FALSE,,,,,,,,,,,,,79931,,,,,,79 931,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2008,FALSE,,,,,,,,,,,,,795,,,,,,795,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2008,FALSE,,,,,,,,,,,,,7976,,,,,,7976,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,POL,Poland,Year,2008,FALSE,,,,,,,,,,,,,82397,,,,,,82 397,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2008,FALSE,,,,,,,,,,,,,85,,,,,,85,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2008,FALSE,,,,,,,,,,,,,89,,,,,,89,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2008,FALSE,,,,,,,,,,,,,90532,,,,,,90 532,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,MLI,Mali,Year,2008,FALSE,,,,,,,,,,,,,934,,,,,,934,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2008,FALSE,,,,,,,,,,,,,947,,,,,,947,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2008,FALSE,,,,,,,,,,,,,95,,,,,,95,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2008,FALSE,,,,,,,,,,,,,9630,,,,,,9630,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2008,FALSE,,,,,,,,,,,,,9684,,,,,,9684,,,EN,2022-01-24T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2008,FALSE,,,,,,,,,,,,,10965,,,,,,10 965,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2008,FALSE,,,,,,,,,,,,,1020,,,,,,1020,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,FRA,France,Year,2008,FALSE,,,,,,,,,,,,,104225,,,,,,104 225,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2008,FALSE,,,,,,,,,,,,,12273,,,,,,12 273,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2008,FALSE,,,,,,,,,,,,,12735,,,,,,12 735,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2008,FALSE,,,,,,,,,,,,,1323,,,,,,1323,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,IRL,Ireland,Year,2008,FALSE,,,,,,,,,,,,,14446,,,,,,14 446,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2008,FALSE,,,,,,,,,,,,,147,,,,,,147,,Source: Annuaire staitistique du Gabon 20005-2009,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2008,FALSE,,,,,,,,,,,,,1495,,,,,,1495,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2008,FALSE,,,,,,,,,,,,,15735,,,,,,15 735,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,POL,Poland,Year,2008,FALSE,,,,,,,,,,,,,17092,,,,,,17 092,,"Includes General Medical Practitioners. Data Source: OECD Health Data, accessed on 15 July 2021.",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2008,FALSE,,,,,,,,,,,,,1786,,,,,,1786,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2008,FALSE,,,,,,,,,,,,,18567,,,,,,18 567,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2008,FALSE,,,,,,,,,,,,,187,,,,,,187,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,2008,FALSE,,,,,,,,,,,,,19538,,,,,,19 538,,"Includes General Medical Practitioners. Data Source: OECD Health Data, accessed on 15 July 2021.",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2008,FALSE,,,,,,,,,,,,,190,,,,,,190,,Source : Health Worker Census 2008-Malawi Report name :  Human Resources for Health Country Profile â€“ Malawi,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2008,FALSE,,,,,,,,,,,,,1961,,,,,,1961,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2008,FALSE,,,,,,,,,,,,,20436,,,,,,20 436,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2008,FALSE,,,,,,,,,,,,,2351,,,,,,2351,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2008,FALSE,,,,,,,,,,,,,237,,,,,,237,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2008,FALSE,,,,,,,,,,,,,2408,,,,,,2408,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2008,FALSE,,,,,,,,,,,,,25324,,,,,,25 324,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2008,FALSE,,,,,,,,,,,,,3057,,,,,,3057,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2008,FALSE,,,,,,,,,,,,,31931,,,,,,31 931,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2008,FALSE,,,,,,,,,,,,,33349,,,,,,33 349,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2008,FALSE,,,,,,,,,,,,,3628,,,,,,3628,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2008,FALSE,,,,,,,,,,,,,37600,,,,,,37 600,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2008,FALSE,,,,,,,,,,,,,3889,,,,,,3889,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2008,FALSE,,,,,,,,,,,,,397,,,,,,397,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2008,FALSE,,,,,,,,,,,,,4340,,,,,,4340,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2008,FALSE,,,,,,,,,,,,,4372,,,,,,4372,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2008,FALSE,,,,,,,,,,,,,4467,,,,,,4467,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2008,FALSE,,,,,,,,,,,,,4581,,,,,,4581,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2008,FALSE,,,,,,,,,,,,,459,,,,,,459,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2008,FALSE,,,,,,,,,,,,,46850,,,,,,46 850,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2008,FALSE,,,,,,,,,,,,,5043,,,,,,5043,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ITA,Italy,Year,2008,FALSE,,,,,,,,,,,,,52636,,,,,,52 636,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,FIN,Finland,Year,2008,FALSE,,,,,,,,,,,,,5455,,,,,,5455,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,SWE,Sweden,Year,2008,FALSE,,,,,,,,,,,,,5742,,,,,,5742,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2008,FALSE,,,,,,,,,,,,,69303,,,,,,69 303,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
